record_id,model,units_sold,make,low_price,high_price,year_month,is_ev,body_type,brand,brand_country,brand_raw,is_ev_raw,energy_label_corrected,avg_price_k_rmb,energy_type,body_type_cn,country_cn,brand_origin,price_band,year,month,quarter,year_month_label
3307,科鲁泽,10978,上汽通用雪佛兰,94.9,108.9,2023-05-01,Gasoline,Sedan,Chevrolet,United States,Chevrolet,Gasoline,False,101.9,燃油,轿车,美国,海外品牌,10–15万元,2023,5,Q2,2023-05
3308,哈弗大狗,10751,长城汽车,119.9,167.9,2023-05-01,Gasoline,SUV,Great Wall,China,Great Wall,Gasoline,False,143.9,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3309,雷凌,10700,广汽丰田,111.8,152.8,2023-05-01,Gasoline,Sedan,Toyota,Japan,Toyota,Gasoline,False,132.3,燃油,轿车,日本,海外品牌,10–15万元,2023,5,Q2,2023-05
3310,探岳,10638,一汽-大众,204.9,259.9,2023-05-01,Gasoline,SUV,Volkswagen,Germany,Volkswagen,Gasoline,False,232.4,燃油,SUV,德国,海外品牌,20–30万元,2023,5,Q2,2023-05
3311,博越L,10625,吉利汽车,125.7,170.7,2023-05-01,Gasoline,SUV,Geely Automobile,China,Geely Automobile,Gasoline,False,148.2,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3312,长安UNI-V,10619,长安汽车,108.9,139.9,2023-05-01,Gasoline,Hatchback,Changan,China,Changan,Gasoline,False,124.4,燃油,两厢车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3313,卡罗拉锐放,10536,一汽丰田,129.8,169.8,2023-05-01,Gasoline,SUV,Toyota,Japan,Toyota,Gasoline,False,149.8,燃油,SUV,日本,海外品牌,10–15万元,2023,5,Q2,2023-05
3314,瑞虎8,10095,奇瑞汽车,95.8,168.9,2023-05-01,Gasoline,SUV,Chery,China,Chery,Gasoline,False,132.4,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3315,昂科威,10029,上汽通用别克,209.9,309.9,2023-05-01,Gasoline,SUV,Buick,United States,Buick,Gasoline,False,259.9,燃油,SUV,美国,海外品牌,20–30万元,2023,5,Q2,2023-05
3316,皓影,10027,广汽本田,169.8,252.8,2023-05-01,Gasoline,SUV,Honda,Japan,Honda,Gasoline,False,211.3,燃油,SUV,日本,海外品牌,20–30万元,2023,5,Q2,2023-05
3317,护卫舰07,10005,比亚迪,202.8,319.8,2023-05-01,EV,SUV,BYD,China,BYD,EV,False,261.3,新能源,SUV,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3318,五菱宏光,9923,上汽通用五菱,46.0,59.9,2023-05-01,Gasoline,MPV,Wuling Motors,China,Wuling Motors,Gasoline,False,53.0,燃油,MPV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3319,驱逐舰05,9840,比亚迪,101.8,157.8,2023-05-01,EV,Sedan,BYD,China,BYD,EV,False,129.8,新能源,轿车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3320,凌渡,9429,上汽大众,150.9,190.9,2023-05-01,Gasoline,Hatchback,Volkswagen,Germany,Volkswagen,Gasoline,False,170.9,燃油,两厢车,德国,海外品牌,15–20万元,2023,5,Q2,2023-05
3321,凯迪拉克CT5,9112,通用凯迪拉克,279.7,361.7,2023-05-01,Gasoline,Sedan,Cadillac,United States,Cadillac,Gasoline,False,320.7,燃油,轿车,美国,海外品牌,30万元以上,2023,5,Q2,2023-05
3322,型格,9017,广汽本田,129.9,186.9,2023-05-01,Gasoline,Hatchback,Honda,Japan,Honda,Gasoline,False,158.4,燃油,两厢车,日本,海外品牌,15–20万元,2023,5,Q2,2023-05
3323,长安Lumin,8491,长安汽车,49.9,69.9,2023-05-01,EV,Hatchback,Changan,China,Changan,EV,False,59.9,新能源,两厢车,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3324,海鸥,8427,比亚迪,73.8,89.8,2023-05-01,EV,Hatchback,BYD,China,BYD,EV,False,81.8,新能源,两厢车,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3325,逍客,8126,东风日产,154.9,188.9,2023-05-01,Gasoline,SUV,Nissan,Japan,Nissan,Gasoline,False,171.9,燃油,SUV,日本,海外品牌,15–20万元,2023,5,Q2,2023-05
3326,海豹,8062,比亚迪,189.8,289.8,2023-05-01,EV,Sedan,BYD,China,BYD,EV,False,239.8,新能源,轿车,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3327,坦克300,8005,长城汽车,198.8,302.8,2023-05-01,Gasoline,SUV,Great Wall,China,Great Wall,Gasoline,False,250.8,燃油,SUV,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3328,英仕派,7847,东风本田,179.9,255.9,2023-05-01,Gasoline,Sedan,Honda,Japan,Honda,Gasoline,False,217.9,燃油,轿车,日本,海外品牌,20–30万元,2023,5,Q2,2023-05
3329,传祺M8,7801,广汽乘用车,179.8,369.8,2023-05-01,Gasoline,MPV,GAC Group,China,GAC Group,Gasoline,False,274.8,燃油,MPV,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3330,奔驰GLC,7745,北京奔驰,406.3,531.3,2023-05-01,Gasoline,SUV,Mercedes-Benz,Germany,Mercedes-Benz,Gasoline,False,468.8,燃油,SUV,德国,海外品牌,30万元以上,2023,5,Q2,2023-05
3331,长安CS55PLUS,7739,长安汽车,92.9,125.9,2023-05-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,109.4,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3332,理想L8,7604,理想,339.8,399.8,2023-05-01,EV,SUV,Li Auto,China,Li Auto,EV,False,369.8,新能源,SUV,中国,中国品牌,30万元以上,2023,5,Q2,2023-05
3333,欧拉好猫,7519,长城新能源,129.8,171.0,2023-05-01,EV,Hatchback,Great Wall,China,Great Wall,EV,False,150.4,新能源,两厢车,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3334,熊猫mini,7215,吉利汽车,39.9,56.9,2023-05-01,Gasoline,Unknown,Geely Automobile,China,Geely Automobile,Gasoline,False,48.4,燃油,未知,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3335,奔驰GLB,7136,北京奔驰,295.9,364.8,2023-05-01,Gasoline,SUV,Mercedes-Benz,Germany,Mercedes-Benz,Gasoline,False,330.4,燃油,SUV,德国,海外品牌,30万元以上,2023,5,Q2,2023-05
3336,缤越,7122,吉利汽车,75.8,119.8,2023-05-01,Gasoline,SUV,Geely Automobile,China,Geely Automobile,Gasoline,False,97.8,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3337,零跑C11,7121,零跑汽车,149.8,239.8,2023-05-01,EV,SUV,Leapmotor,China,Leapmotor,EV,False,194.8,新能源,SUV,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3338,红旗H5,7117,一汽红旗,159.8,225.8,2023-05-01,Gasoline,Sedan,Hongqi,China,Hongqi,Gasoline,False,192.8,燃油,轿车,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3339,亚洲龙,7066,一汽丰田,199.8,279.8,2023-05-01,Gasoline,Sedan,Toyota,Japan,Toyota,Gasoline,False,239.8,燃油,轿车,日本,海外品牌,20–30万元,2023,5,Q2,2023-05
3340,深蓝SL03,7033,深蓝汽车,171.9,699.9,2023-05-01,EV,Unknown,Deepal,China,Shenlan,Gasoline,True,435.9,新能源,未知,中国,中国品牌,30万元以上,2023,5,Q2,2023-05
3341,长安欧尚Z6,6955,长安汽车,99.9,137.9,2023-05-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,118.9,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3342,理想L9,6852,理想,459.8,459.8,2023-05-01,EV,SUV,Li Auto,China,Li Auto,EV,False,459.8,新能源,SUV,中国,中国品牌,30万元以上,2023,5,Q2,2023-05
3343,星瑞,6591,吉利汽车,113.7,152.7,2023-05-01,Gasoline,Sedan,Geely Automobile,China,Geely Automobile,Gasoline,False,133.2,燃油,轿车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3344,长安欧尚X5 PLUS,6384,长安汽车,91.9,114.9,2023-05-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,103.4,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3345,途岳,6367,上汽大众,158.6,216.6,2023-05-01,Gasoline,SUV,Volkswagen,Germany,Volkswagen,Gasoline,False,187.6,燃油,SUV,德国,海外品牌,15–20万元,2023,5,Q2,2023-05
3346,赛那SIENNA,6247,广汽丰田,309.8,411.8,2023-05-01,Gasoline,MPV,Toyota,Japan,Toyota,Gasoline,False,360.8,燃油,MPV,日本,海外品牌,30万元以上,2023,5,Q2,2023-05
3347,极氪001,6223,极氪,299.0,403.0,2023-05-01,EV,Hatchback,Zeekr,China,Zeekr,EV,False,351.0,新能源,两厢车,中国,中国品牌,30万元以上,2023,5,Q2,2023-05
3348,捷达VS5,6203,一汽-大众捷达,86.8,117.9,2023-05-01,Gasoline,SUV,Jetta,Germany,Jetta,Gasoline,False,102.4,燃油,SUV,德国,海外品牌,10–15万元,2023,5,Q2,2023-05
3349,捷途X70,6097,奇瑞汽车,79.9,170.9,2023-05-01,Gasoline,SUV,Chery,China,Chery,Gasoline,False,125.4,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3350,博越,6081,吉利汽车,91.8,142.8,2023-05-01,Gasoline,SUV,Geely Automobile,China,Geely Automobile,Gasoline,False,117.3,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3351,思皓X8 PLUS,5761,江汽集团,96.8,139.8,2023-05-01,Gasoline,SUV,JAC Group,China,JAC Group,Gasoline,False,118.3,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3352,捷达VA3,5681,一汽-大众捷达,65.8,92.8,2023-05-01,Gasoline,Sedan,Jetta,Germany,Jetta,Gasoline,False,79.3,燃油,轿车,德国,海外品牌,10万元以下,2023,5,Q2,2023-05
3353,汉兰达,5636,广汽丰田,268.8,348.8,2023-05-01,Gasoline,SUV,Toyota,Japan,Toyota,Gasoline,False,308.8,燃油,SUV,日本,海外品牌,30万元以上,2023,5,Q2,2023-05
3354,天籁,5435,东风日产,179.8,269.8,2023-05-01,Gasoline,Sedan,Nissan,Japan,Nissan,Gasoline,False,224.8,燃油,轿车,日本,海外品牌,20–30万元,2023,5,Q2,2023-05
3355,奔驰A级,5423,北京奔驰,214.8,272.2,2023-05-01,Gasoline,Sedan,Mercedes-Benz,Germany,Mercedes-Benz,Gasoline,False,243.5,燃油,轿车,德国,海外品牌,20–30万元,2023,5,Q2,2023-05
3356,传祺GS3,5374,广汽乘用车,84.8,111.8,2023-05-01,Gasoline,SUV,GAC Group,China,GAC Group,Gasoline,False,98.3,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3357,QQ冰淇淋,5358,奇瑞新能源,35.9,57.5,2023-05-01,EV,Hatchback,Chery,China,Chery,EV,False,46.7,新能源,两厢车,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3358,领克06,5309,领克,118.6,139.8,2023-05-01,Gasoline,SUV,Lynk & Co,China,Lynk & Co,Gasoline,False,129.2,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3359,奥迪A3,5301,一汽-大众奥迪,203.1,251.3,2023-05-01,Gasoline,Hatchback,Audi,Germany,Audi,Gasoline,False,227.2,燃油,两厢车,德国,海外品牌,20–30万元,2023,5,Q2,2023-05
3360,哈弗M6,5282,长城汽车,71.9,92.9,2023-05-01,Gasoline,SUV,Great Wall,China,Great Wall,Gasoline,False,82.4,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3361,奥迪Q3,5264,一汽-大众奥迪,278.8,329.7,2023-05-01,Gasoline,SUV,Audi,Germany,Audi,Gasoline,False,304.2,燃油,SUV,德国,海外品牌,30万元以上,2023,5,Q2,2023-05
3362,蓝山DHT-PHEV,5136,长城汽车,273.8,308.8,2023-05-01,Gasoline,Unknown,Great Wall,China,Great Wall,Gasoline,False,291.3,燃油,未知,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3363,艾瑞泽8,5133,奇瑞汽车,108.9,132.9,2023-05-01,Gasoline,Sedan,Chery,China,Chery,Gasoline,False,120.9,燃油,轿车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3364,本田XR-V,5013,东风本田,132.9,152.9,2023-05-01,Gasoline,SUV,Honda,Japan,Honda,Gasoline,False,142.9,燃油,SUV,日本,海外品牌,10–15万元,2023,5,Q2,2023-05
3365,纳米BOX,5001,东风汽车,54.7,74.7,2023-05-01,Gasoline,SUV,Dongfeng,China,Dongfeng,Gasoline,False,64.7,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3366,领克03,4963,领克,136.8,256.8,2023-05-01,Gasoline,Sedan,Lynk & Co,China,Lynk & Co,Gasoline,False,196.8,燃油,轿车,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3367,瑞虎7,4961,奇瑞汽车,86.9,149.9,2023-05-01,Gasoline,SUV,Chery,China,Chery,Gasoline,False,118.4,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3368,红旗HS5,4930,一汽红旗,183.8,249.8,2023-05-01,Gasoline,SUV,Hongqi,China,Hongqi,Gasoline,False,216.8,燃油,SUV,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3369,传祺M6,4906,广汽乘用车,109.8,159.8,2023-05-01,Gasoline,MPV,GAC Group,China,GAC Group,Gasoline,False,134.8,燃油,MPV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3370,奕炫,4795,东风乘用车,64.9,93.9,2023-05-01,Gasoline,Sedan,Dongfeng,China,Dongfeng,Gasoline,False,79.4,燃油,轿车,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3371,荣威i5,4757,上汽集团,67.9,99.9,2023-05-01,Gasoline,Sedan,SAIC Group,China,SAIC Group,Gasoline,False,83.9,燃油,轿车,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3372,比亚迪e2,4723,比亚迪,102.8,147.8,2023-05-01,EV,Hatchback,BYD,China,BYD,EV,False,125.3,新能源,两厢车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3373,沃尔沃XC60,4700,沃尔沃亚太,377.9,474.9,2023-05-01,Gasoline,SUV,Volvo,Sweden,Volvo,Gasoline,False,426.4,燃油,SUV,瑞典,海外品牌,30万元以上,2023,5,Q2,2023-05
3374,途胜,4641,北京现代,161.8,225.8,2023-05-01,Gasoline,SUV,Hyundai,South Korea,Hyundai,Gasoline,False,193.8,燃油,SUV,韩国,海外品牌,15–20万元,2023,5,Q2,2023-05
3375,北京现代ix35,4562,北京现代,129.8,155.8,2023-05-01,Gasoline,SUV,Hyundai,South Korea,Hyundai,Gasoline,False,142.8,燃油,SUV,韩国,海外品牌,10–15万元,2023,5,Q2,2023-05
3376,高尔夫,4537,一汽-大众,129.8,229.8,2023-05-01,Gasoline,Hatchback,Volkswagen,Germany,Volkswagen,Gasoline,False,179.8,燃油,两厢车,德国,海外品牌,15–20万元,2023,5,Q2,2023-05
3377,凯迪拉克XT5,4536,通用凯迪拉克,332.7,452.7,2023-05-01,Gasoline,SUV,Cadillac,United States,Cadillac,Gasoline,False,392.7,燃油,SUV,美国,海外品牌,30万元以上,2023,5,Q2,2023-05
3378,红旗E-QM5,4448,一汽红旗,122.8,239.8,2023-05-01,EV,Sedan,Hongqi,China,Hongqi,EV,False,181.3,新能源,轿车,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3379,小鹏P7,4439,小鹏汽车,209.9,339.9,2023-05-01,EV,Sedan,XPeng Motors,China,XPeng Motors,EV,False,274.9,新能源,轿车,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3380,飞度,4252,广汽本田,81.8,108.8,2023-05-01,Gasoline,Hatchback,Honda,Japan,Honda,Gasoline,False,95.3,燃油,两厢车,日本,海外品牌,10万元以下,2023,5,Q2,2023-05
3381,缤智,4199,广汽本田,127.8,176.8,2023-05-01,Gasoline,SUV,Honda,Japan,Honda,Gasoline,False,152.3,燃油,SUV,日本,海外品牌,15–20万元,2023,5,Q2,2023-05
3382,格瑞维亚,4171,一汽丰田,315.8,415.8,2023-05-01,Gasoline,MPV,Toyota,Japan,Toyota,Gasoline,False,365.8,燃油,MPV,日本,海外品牌,30万元以上,2023,5,Q2,2023-05
3383,MG7,4036,上汽名爵,119.8,169.8,2023-05-01,Gasoline,Hatchback,MG,China,MG,Gasoline,False,144.8,燃油,两厢车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3384,皇冠陆放,3997,一汽丰田,275.8,352.8,2023-05-01,Gasoline,SUV,Toyota,Japan,Toyota,Gasoline,False,314.3,燃油,SUV,日本,海外品牌,30万元以上,2023,5,Q2,2023-05
3385,影豹,3993,广汽乘用车,98.3,158.0,2023-05-01,Gasoline,Sedan,GAC Group,China,GAC Group,Gasoline,False,128.2,燃油,轿车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3386,逸达,3988,长安汽车,87.9,107.9,2023-05-01,Gasoline,Sedan,Changan,China,Changan,Gasoline,False,97.9,燃油,轿车,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3387,哪吒U,3963,合众汽车,118.8,206.8,2023-05-01,EV,SUV,Hozon,China,Hozon,EV,False,162.8,新能源,SUV,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3388,T-ROC探歌,3953,一汽-大众,158.9,179.9,2023-05-01,Gasoline,SUV,Volkswagen,Germany,Volkswagen,Gasoline,False,169.4,燃油,SUV,德国,海外品牌,15–20万元,2023,5,Q2,2023-05
3389,君威,3943,上汽通用别克,196.8,249.8,2023-05-01,Gasoline,Sedan,Buick,United States,Buick,Gasoline,False,223.3,燃油,轿车,美国,海外品牌,20–30万元,2023,5,Q2,2023-05
3390,ID.4 CROZZ,3937,一汽-大众,193.9,293.9,2023-05-01,EV,SUV,Volkswagen,Germany,Volkswagen,EV,False,243.9,新能源,SUV,德国,海外品牌,20–30万元,2023,5,Q2,2023-05
3391,奇骏·荣耀,3831,东风日产,189.3,192.8,2023-05-01,Gasoline,SUV,Nissan,Japan,Nissan,Gasoline,False,191.0,燃油,SUV,日本,海外品牌,15–20万元,2023,5,Q2,2023-05
3392,威驰,3823,一汽丰田,73.8,94.8,2023-05-01,Gasoline,Sedan,Toyota,Japan,Toyota,Gasoline,False,84.3,燃油,轿车,日本,海外品牌,10万元以下,2023,5,Q2,2023-05
3393,奥德赛,3781,广汽本田,235.8,439.8,2023-05-01,Gasoline,MPV,Honda,Japan,Honda,Gasoline,False,337.8,燃油,MPV,日本,海外品牌,30万元以上,2023,5,Q2,2023-05
3394,冠道,3731,广汽本田,220.0,332.8,2023-05-01,Gasoline,SUV,Honda,Japan,Honda,Gasoline,False,276.4,燃油,SUV,日本,海外品牌,20–30万元,2023,5,Q2,2023-05
3395,艾瑞泽5,3665,奇瑞汽车,59.9,85.8,2023-05-01,Gasoline,Sedan,Chery,China,Chery,Gasoline,False,72.8,燃油,轿车,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3396,长安欧尚X7 PLUS,3660,长安汽车,79.9,133.9,2023-05-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,106.9,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3397,五菱荣光,3656,上汽通用五菱,50.9,57.6,2023-05-01,Gasoline,Unknown,Wuling Motors,China,Wuling Motors,Gasoline,False,54.2,燃油,未知,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3398,五菱星辰,3608,上汽通用五菱,68.8,109.8,2023-05-01,Gasoline,SUV,Wuling Motors,China,Wuling Motors,Gasoline,False,89.3,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3399,五菱佳辰,3603,上汽通用五菱,68.8,99.8,2023-05-01,Gasoline,MPV,Wuling Motors,China,Wuling Motors,Gasoline,False,84.3,燃油,MPV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3400,捷途大圣,3558,奇瑞汽车,93.9,135.9,2023-05-01,Gasoline,SUV,Chery,China,Chery,Gasoline,False,114.9,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3401,途昂,3459,上汽大众,295.0,405.0,2023-05-01,Gasoline,SUV,Volkswagen,Germany,Volkswagen,Gasoline,False,350.0,燃油,SUV,德国,海外品牌,30万元以上,2023,5,Q2,2023-05
3402,问界M5,3457,金康赛力斯,259.8,331.8,2023-05-01,EV,SUV,Seres,China,Seres,EV,False,295.8,新能源,SUV,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3403,北京BJ90,3409,北京越野,478.0,1288.0,2023-05-01,Gasoline,SUV,Beijing,China,Beijing,Gasoline,False,883.0,燃油,SUV,中国,中国品牌,30万元以上,2023,5,Q2,2023-05
3404,沃尔沃S90,3404,沃尔沃亚太,406.9,505.9,2023-05-01,Gasoline,Sedan,Volvo,Sweden,Volvo,Gasoline,False,456.4,燃油,轿车,瑞典,海外品牌,30万元以上,2023,5,Q2,2023-05
3405,名爵5,3383,上汽名爵,67.9,99.9,2023-05-01,Gasoline,Unknown,MG,China,MG,Gasoline,False,83.9,燃油,未知,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3406,艾力绅,3328,东风本田,279.8,331.8,2023-05-01,Gasoline,MPV,Honda,Japan,Honda,Gasoline,False,305.8,燃油,MPV,日本,海外品牌,30万元以上,2023,5,Q2,2023-05
3407,哈弗二代大狗新能源,3325,长城汽车,162.8,175.8,2023-05-01,EV,SUV,Great Wall,China,Great Wall,EV,False,169.3,新能源,SUV,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3408,思皓A5,3259,江汽集团,78.8,145.8,2023-05-01,Gasoline,Hatchback,JAC Group,China,JAC Group,Gasoline,False,112.3,燃油,两厢车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3409,蒙迪欧,3242,长安福特,159.8,218.8,2023-05-01,Gasoline,Sedan,Ford,United States,Ford,Gasoline,False,189.3,燃油,轿车,美国,海外品牌,15–20万元,2023,5,Q2,2023-05
3410,蔚来ET5,3224,蔚来,328.0,386.0,2023-05-01,EV,Hatchback,NIO,China,NIO,EV,False,357.0,新能源,两厢车,中国,中国品牌,30万元以上,2023,5,Q2,2023-05
3411,五菱星驰,3219,上汽通用五菱,56.8,86.8,2023-05-01,Gasoline,SUV,Wuling Motors,China,Wuling Motors,Gasoline,False,71.8,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3412,长安CS35PLUS,3212,长安汽车,69.9,109.9,2023-05-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,89.9,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
3413,Polo,3126,上汽大众,90.9,124.9,2023-05-01,Gasoline,Hatchback,Volkswagen,Germany,Volkswagen,Gasoline,False,107.9,燃油,两厢车,德国,海外品牌,10–15万元,2023,5,Q2,2023-05
3414,哪吒V,3096,合众汽车,79.9,123.8,2023-05-01,EV,SUV,Hozon,China,Hozon,EV,False,101.8,新能源,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3415,东风风神E70,3089,东风乘用车,142.8,153.8,2023-05-01,EV,Sedan,Dongfeng,China,Dongfeng,EV,False,148.3,新能源,轿车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3416,哈弗枭龙MAX,3088,长城汽车,159.8,179.8,2023-05-01,EV,SUV,Great Wall,China,Great Wall,EV,False,169.8,新能源,SUV,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3417,曹操60,3078,曹操汽车,119.8,139.8,2023-05-01,Gasoline,Unknown,Caocao,China,Caocao,Gasoline,False,129.8,燃油,未知,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3418,长安UNI-V 智电iDD,3028,长安汽车,144.9,159.9,2023-05-01,EV,Hatchback,Changan,China,Changan,EV,False,152.4,新能源,两厢车,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3419,影酷,2948,广汽乘用车,119.8,169.8,2023-05-01,Gasoline,SUV,GAC Group,China,GAC Group,Gasoline,False,144.8,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3420,零跑C01,2943,零跑汽车,149.8,286.8,2023-05-01,EV,Sedan,Leapmotor,China,Leapmotor,EV,False,218.3,新能源,轿车,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3421,荣威RX5,2856,上汽集团,93.3,155.9,2023-05-01,Gasoline,SUV,SAIC Group,China,SAIC Group,Gasoline,False,124.6,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3422,启辰大V,2840,东风日产,99.8,130.8,2023-05-01,Gasoline,SUV,Nissan,Japan,Nissan,Gasoline,False,115.3,燃油,SUV,日本,海外品牌,10–15万元,2023,5,Q2,2023-05
3423,奔腾B70,2828,一汽奔腾,105.9,144.9,2023-05-01,Gasoline,Hatchback,Bestune,China,Bestune,Gasoline,False,125.4,燃油,两厢车,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3424,威飒,2781,广汽丰田,216.8,303.8,2023-05-01,Gasoline,SUV,Toyota,Japan,Toyota,Gasoline,False,260.3,燃油,SUV,日本,海外品牌,20–30万元,2023,5,Q2,2023-05
3425,长安UNI-T,2726,长安汽车,115.9,149.9,2023-05-01,Gasoline,SUV,Changan,China,Changan,Gasoline,False,132.9,燃油,SUV,中国,中国品牌,10–15万元,2023,5,Q2,2023-05
3426,传祺GS8,2679,广汽乘用车,186.8,269.8,2023-05-01,Gasoline,SUV,GAC Group,China,GAC Group,Gasoline,False,228.3,燃油,SUV,中国,中国品牌,20–30万元,2023,5,Q2,2023-05
3427,smart精灵#1,2624,smart,179.0,279.0,2023-05-01,EV,SUV,smart,Germany,smart,EV,False,229.0,新能源,SUV,德国,海外品牌,20–30万元,2023,5,Q2,2023-05
3428,一汽-大众CC,2606,一汽-大众,249.9,299.9,2023-05-01,Gasoline,Hatchback,Volkswagen,Germany,Volkswagen,Gasoline,False,274.9,燃油,两厢车,德国,海外品牌,20–30万元,2023,5,Q2,2023-05
3429,北京EU5,2585,BEIJING汽车,129.9,171.9,2023-05-01,EV,Sedan,Beijing Auto,China,Beijing Auto,EV,False,150.9,新能源,轿车,中国,中国品牌,15–20万元,2023,5,Q2,2023-05
3430,大众ID.3,2556,上汽大众,162.9,192.9,2023-05-01,EV,Hatchback,Volkswagen,Germany,Volkswagen,EV,False,177.9,新能源,两厢车,德国,海外品牌,15–20万元,2023,5,Q2,2023-05
3431,丰田bZ3,2553,一汽丰田,169.8,199.8,2023-05-01,EV,Sedan,Toyota,Japan,Toyota,EV,False,184.8,新能源,轿车,日本,海外品牌,15–20万元,2023,5,Q2,2023-05
3432,探险者,2551,长安福特,309.8,399.8,2023-05-01,Gasoline,SUV,Ford,United States,Ford,Gasoline,False,354.8,燃油,SUV,美国,海外品牌,30万元以上,2023,5,Q2,2023-05
3433,揽境,2547,一汽-大众,299.9,407.9,2023-05-01,Gasoline,SUV,Volkswagen,Germany,Volkswagen,Gasoline,False,353.9,燃油,SUV,德国,海外品牌,30万元以上,2023,5,Q2,2023-05
3434,威驰FS,2526,一汽丰田,71.8,92.8,2023-05-01,Gasoline,Hatchback,Toyota,Japan,Toyota,Gasoline,False,82.3,燃油,两厢车,日本,海外品牌,10万元以下,2023,5,Q2,2023-05
3435,瑞虎5x,2496,奇瑞汽车,69.9,101.9,2023-05-01,Gasoline,SUV,Chery,China,Chery,Gasoline,False,85.9,燃油,SUV,中国,中国品牌,10万元以下,2023,5,Q2,2023-05
